Siberia Airlines,255,180,10,80,SBI
Siberia-Interavia,255,180,190,160,STQ
Sibia,255,180,10,30,SBD
Si-Chang Flying Service,255,180,20,170,SCR
Sichuan Airlines,255,20,180,20,CSC
Sidfin Air,255,180,80,30,SID
Siem Reap Airways International,255,180,170,70,SRH
Sierra Express,255,180,80,40,SIE
Sierra Expressway Airlines,255,180,170,230,SRX
Sierra National Airlines,255,180,110,0,SLA
Sierra Pacific Airlines,255,180,150,0,SPA
Sierra West Airlines,255,180,40,170,SER
Signature Aircraft Charter,255,180,80,60,SIG
Silesian Air,255,110,180,130,LSN
Silk Road Airline,255,100,120,180,KMS
Silk Way Airlines,255,0,250,160,AZQ
SilkAir,255,180,110,100,SLK
Silvair,255,80,90,180,IJS
Silver Air,255,180,110,30,SLD
Silver Arrows,255,180,210,220,SVW
Silverback Cargo Freighters,255,210,170,10,VRB
Silverhawk Aviation,255,180,110,70,SLH
Simba Air Cargo,255,180,120,10,SMB
Simba Airlines,255,180,170,40,SRE
Simeron Enterprises,255,180,150,190,SPT
Simon Air,255,180,80,160,SIQ
Simpson Air,255,130,20,180,NCS
Simurg  Radio Electronic Plant,255,90,170,150,JRP
Sincom-Avia,255,80,130,100,INK
Singapore Airlines,255,180,80,0,SIA
Singapore Airlines Cargo,255,180,160,20,SQC
Sioux Falls Aviation,255,30,100,190,DKT
Sipan,255,180,150,150,SPP
Sirair,255,180,170,130,SRN
Sirio,255,180,80,140,SIO
Sirius,255,80,170,180,IRS
Sirius-Aero,255,20,80,60,CIG
Sirvair,255,210,170,180,VRS
Sisav,255,180,180,0,SSA
Sistemas Aeronauticos 2000,255,180,200,190,SUT
SITA,255,180,80,190,SIT
Sitra Cargo System,255,180,20,60,SCG
Skagway Air Service,255,180,60,240,SGY
Skargardsflyg,255,110,130,30,LND
Skif-Air,255,200,180,100,USK
Skimaster Guinea Ecuatorial,255,100,80,120,KIM
Skoda Air,255,180,140,0,SOA
Skorpion Air,255,180,150,130,SPN
Sky Aircraft Service,255,180,60,120,SGM
Sky Airline [Chile],255,180,100,200,SKU
Sky Airlines [Cyprus],255,20,100,240,CKY
Sky Airlines [Turkey],255,180,70,240,SHY
Sky Aviation,255,180,180,240,SSY
Sky Bus,255,50,110,70,FLH
Sky Cabs,255,180,20,10,SCB
Sky Exec Aviation Services,255,180,230,20,SXC
Sky Eyes,255,180,40,160,SEQ
Sky Harbor Air Service [United States of America],255,180,70,20,SHC
Sky Harbor Air Service [United States of America],255,180,100,30,SKD
Sky Jet,255,180,220,240,SWY
Sky King,255,180,60,10,SGB
Sky Limo,255,110,120,140,LMO
Sky Line Airlines,255,180,110,230,SLX
Sky Line For Air Services,255,180,110,240,SLY
Sky Liners Air Services,255,110,130,170,LNR
Sky One Express Airlines,255,180,240,50,SYF
Sky Service,255,180,100,180,SKS
Sky Services Aviation,255,180,100,190,SKT
Sky Tours,255,180,100,40,SKE
Sky Trek International Airlines,255,150,250,170,PZR
Sky Way Air,255,180,0,10,SAB
Sky Wind,255,0,250,70,AZH
Skycharter,255,180,100,110,SKL
Skycraft,255,180,100,50,SKF
Skycraft Air Transport,255,180,100,60,SKG
Skycy Freighters International,255,180,80,50,SIF
Skydrift,255,180,30,110,SDL
Skydrift Aircharter,255,30,50,190,DFT
Skyeurope Airlines,255,40,180,100,ESK
Skyfield,255,180,50,30,SFD
Skyfreight,255,180,50,190,SFT
Skyfreighters,255,180,100,10,SKB
Skygate,255,180,60,190,SGT
Skyjet,255,180,100,90,SKJ
Skyline,255,180,120,190,SMT
Skyline Aviation Services,255,180,100,130,SKN
Skyline Flights,255,180,110,50,SLF
Skyline NEPC,255,180,100,210,SKV
Skylink Aviation,255,180,100,100,SKK
Skymark Airlines,255,180,100,240,SKY
Skymaster Air Lines,255,180,100,20,SKC
Skymaster Air Taxi,255,180,30,30,SDD
Skymasters,255,180,240,120,SYM
Skynet Airlines,255,180,80,70,SIH
Skynet Asia Airways,255,180,130,90,SNJ
Skyplan East Africa,255,180,240,150,SYP
Skyplan Services,255,230,230,180,XXS
Skyrover,255,220,110,100,WLK
Skyscapes Air Charters,255,180,100,170,SKR
Skyservice Airlines,255,180,180,210,SSV
Skystar International,255,180,180,100,SSK
Skyteam,255,230,180,190,XST
Skytrak Aeronautical Systems,255,180,190,30,STD
Skyven Cielos de Venezuela,255,210,180,100,VSK
Skyward Aviation,255,180,60,100,SGK
Skyway Enterprises,255,180,100,250,SKZ
Skyways,255,180,240,0,SYA
Skyways Enterprise,255,50,110,240,FLY
Skyways Express,255,180,100,230,SKX
Skyways Regional,255,180,100,70,SKH
SkyWest Airlines [United States of America],255,180,100,220,SKW
Skywork,255,180,170,100,SRK
Skyworld Airlines,255,180,150,20,SPC
Skyxpress Airline,255,100,110,140,KLO
Slate Falls Airways,255,180,240,90,SYJ
Slim Aviation Services,255,180,70,230,SHX
Sloane Aviation,255,180,110,130,SLN
Slov Air,255,140,80,170,OIR
Slovak Air Force,255,180,160,50,SQF
Slovak Airlines,255,180,110,110,SLL
Slovak Government Flying Service,255,180,180,60,SSG
Slovak National Aeroclub,255,180,160,0,SQA
Slovenian Armed Forces,255,180,80,210,SIV
SMA Airlines,255,180,120,0,SMA
Smalandsflyg,255,180,120,50,SMF
Small Enterprise (Ecopatroil),255,40,100,150,EKP
Smith Air [Canada],255,180,120,110,SML
Smithair [United States of America],255,180,120,70,SMH
Smithkline Beacham Clinical Labs,255,180,10,160,SBQ
SN Brussels Airlines,255,180,0,10,SAB
SNAS Aviation,255,170,180,40,RSE
SNCF,255,190,60,210,TGV
Snunit Aviation,255,180,130,200,SNU
Sobelair,255,180,110,170,SLR
SociEtE 3 S Aviation (Aerope),255,140,150,40,OPE
SociEtE Avion Express (SAE),255,210,230,150,VXP
SociEtE Centrafricaine de Transport Aerien,255,180,130,180,SNS
SociEtE DEExploitation Aeropostale,255,0,170,150,ARP
SociEtE de Transport Aerien de Mauritanie,255,130,180,20,NSC
SociEtE Des Transports AEriens de Guinee Sarl (SOTAG),255,60,80,190,GIT
SociEtE Nouvelle Air Ivoire,255,210,200,130,VUN
SociEtE Tout Transport Mauritanien,255,190,190,120,TTM
Sociedad Aeronautica de Medellin Consolidada (SAM),255,180,0,120,SAM
Sociedad Anonima Empresa de Turismo Aerec,255,180,190,120,STM
Sociedad Ecuatoriana de Transporles Aereos (SAETA),255,180,40,190,SET
Sociedade Brasileira de Turismo (ROTASTUR),255,170,190,170,RTR
Socofer,255,180,20,50,SCF
Soder Air,255,180,30,40,SDE
SOKOL-ATSC,255,180,140,100,SOK
Solar Cargo,255,140,110,20,OLC
Solent Flight,255,180,50,200,SFU
Solinair,255,180,140,150,SOP
Solis Aviation,255,180,140,50,SOF
Soloflight,255,140,110,140,OLO
Solomon Airlines,255,180,140,110,SOL
Somali Airlines,255,180,140,120,SOM
Sonalysts,255,180,240,80,SYI
Sonnig,255,140,130,60,ONG
Sontair,255,180,190,80,STI
Soonair Lines,255,180,130,110,SNL
Soriano A Aviation,255,180,140,240,SOY
SOS Flygambulans,255,180,0,60,SAG
SOS Helikoptern Gotland,255,120,20,60,MCG
Sosoliso,255,140,180,110,OSL
SOTA - Societe de Taxis Aeriens,255,140,190,180,OTS
South African Air Force,255,110,120,60,LMG
South African Airlink,255,110,130,100,LNK
South African Airways,255,180,0,0,SAA
South African Airways (Regional Partners),255,180,0,0,SAAX
South African Express Airways,255,40,230,240,EXY
South African Historic Flight,255,180,240,240,SYY
South Airlines,255,140,190,110,OTL
South American Airlines,255,180,20,130,SCN
South Asian Airlines,255,10,30,180,BDS
South Carolina Aeronautics Commission,255,150,110,190,PLT
South Central Air,255,180,20,0,SCA
South Coast Aviatio,255,60,0,30,GAD
South East Asian Airlines,255,180,170,160,SRQ
South East College of Air Training,255,180,40,20,SEC
South Pacific Island Airways,255,180,150,80,SPI
South West Air,255,180,220,20,SWC
South West Avia,255,120,180,220,MSW
Southair,255,180,50,100,SFK
South-Airlines,255,180,190,70,STH
Southeast Air,255,180,40,0,SEA
Southeast Airlines,255,180,130,100,SNK
Southeast Airmotive,255,180,150,200,SPU
Southeast Correct Craft,255,180,140,190,SOT
Southeast Express Airlines,255,180,230,40,SXE
Southeastern Airways,255,150,190,120,PTM
Southend Cargo Airlines,255,180,240,250,SYZ
Southern Air,255,180,140,140,SOO
Southern Air,255,170,100,200,RKU
Southern Air,255,70,180,139,HSN
Southern Airways,255,180,140,200,SOU
Southern Aviation [Ghana],255,180,190,210,STV
Southern Aviation [Zambia],255,180,140,80,SOI
Southern Cross Aviation,255,180,230,0,SXA
Southern Frontier Air Transport,255,180,50,180,SFS
Southern Gateway,255,180,60,40,SGE
Southern Jersey Airways,255,0,110,20,ALC
Southern Ohio Aviation Sales,255,180,140,70,SOH
Southern Seaplane,255,180,180,20,SSC
Southern Winds,255,180,220,30,SWD
Southflight Aviation,255,180,50,110,SFL
Southport Aerospace Centre,255,230,150,60,XPG
Southwest Airlines,255,180,220,0,SWA
Sowind Air,255,180,140,220,SOW
Space Cargo,255,180,60,140,SGO
Space World Airline,255,180,150,50,SPF
Spanair,255,90,100,100,JKK
Spanish Air Force,255,0,120,40,AME
Spark+,255,10,210,210,BVV
SPASA (Servicios Politecnicos Aereos),255,180,150,180,SPS
Specavia,255,10,70,210,BHV
Special Ground Handling Service,255,230,230,70,XXH
Special Handling Service For Aircraft,255,230,70,0,XHA
Special Scope,255,180,180,140,SSO
Spectrum Air Service,255,230,180,0,XSA
Spectrum Aviation Incorporated,255,110,180,150,LSP
Speedwings,255,180,150,220,SPW
Spirit Airlines,255,130,100,180,NKS
Spirit Airlines,255,180,220,60,SWG
Spirt of Africa Airlines,255,180,30,130,SDN
Sports Air Travel,255,220,20,20,WCC
Sprague Electric,255,180,150,40,SPE
Springbank Aviation,255,180,0,160,SAQ
Springbok Classic Air,255,180,150,10,SPB
Springdale Air Service,255,180,150,60,SPG
Spurling Aviation,255,0,180,110,ASL
Spurwing Airlines,255,150,200,170,PUR
SSA,255,180,140,20,SOC
St Andrews Airways,255,180,30,0,SDA
St Athan MU,255,180,190,130,STN
St Vincent Grenadines Air,255,180,210,30,SVD
Stabo Air,255,180,10,140,SBO
Stabo Freight,255,180,140,10,SOB
Stadium City,255,180,190,20,STC
Staero,255,180,190,10,STB
Stapleford Flight Centre,255,180,190,110,STL
Star African Air,255,180,190,200,STU
Star Air [Denmark],255,180,170,170,SRR
Star Air [Indonesia],255,180,190,160,STQ
Star Air [Pakistan],255,200,170,90,URJ
Star Air [Sierra Leone],255,180,80,120,SIM
STAR Airlines,255,180,40,200,SEU
Star Aviation,255,180,190,0,STA
Star Borne Chartering,255,180,10,20,SBC
Star Service International,255,180,180,30,SSD
Star Up,255,180,170,200,SRU
Star West Aviation,255,180,200,200,SUU
Star Work Sky,255,180,220,150,SWP
Starair,255,10,110,240,BLY
Starspeed,255,180,180,150,SSP
State Air Company Berkut,255,10,40,20,BEC
State Air Traffic Service Enterprise,255,200,190,180,UTS
State Enterprise Gomelavia,255,60,140,120,GOM
State Firefighting Service Of The Eastern Kazakhstan Region,255,200,20,100,UCK
State Flight Academy Of Ukraine,255,200,50,0,UFA
State Transport Company of Russia,255,180,30,120,SDM
State Unitary Air Enterprise,255,180,200,120,SUM
Statens Trafikkflygerskole,255,50,10,30,FBD
Stateswest Airlines,255,180,220,90,SWJ
Stealth Aviation,255,110,190,70,LTH
Steinman Aviation,255,180,10,10,SBB
Stella Aviation [Mauritania],255,180,110,210,SLV
Stella Aviation [Netherlands],255,180,190,90,STJ
Stellair,255,110,20,190,LCT
Stephenville Aviation Services,255,230,180,130,XSN
Sterling European Kommanditaktieselskab,255,180,130,10,SNB
Sterling Helicopters,255,60,150,70,GPH
Sterling Helicopters,255,180,210,70,SVH
Stewart Aviation Services,255,240,10,40,YBE
Stichting Vliegschool 16Hoven,255,210,60,180,VGS
Stratford Airways,255,50,20,0,FCA
Strato Air Services,255,180,170,250,SRZ
Streamline,255,180,110,40,SLE
Streamline Aviation,255,180,180,220,SSW
Streamline Ops,255,180,190,140,STO
Stuttgarter Flugdienst,255,50,50,30,FFD
Styrian Airways,255,180,190,240,STY
Suburban Air Freight,255,180,200,10,SUB
Sud Aerocargo,255,100,180,0,KSA
Sud Air Transport,255,60,80,30,GID
Sud Ouest Aviation,255,0,160,80,AQI
Sudan Airways,255,180,200,30,SUD
Sudan Pezetel For Aviation,255,180,30,250,SDZ
Sudanese Aeronautical Services,255,180,0,20,SAC
Sudanese States Aviation,255,180,130,210,SNV
Sukhoi Design Bureau Company,255,180,30,10,SDB
Sultan of Oman Air Force,255,140,120,130,OMN
Summit Airlines,255,180,120,120,SMM
Sun Air,255,180,200,50,SUF
Sun Air Aviation Services,255,180,130,230,SNX
Sun Air of Scandinavia,255,180,200,180,SUS
Sun Country Airlines,255,180,20,230,SCX
Sun d'Or International Airlines,255,40,170,140,ERO
Sun Pacific International,255,180,130,150,SNP
Sun Quest Executive Air Charter,255,180,130,160,SNQ
Sun West Airlines,255,180,130,220,SNW
Sunair Aviation,255,180,0,210,SAV
Sunbird Airlines,255,20,30,110,CDL
Suncoast Aviation,255,180,130,190,SNT
Sundance Air [United States of America],255,10,130,20,BNC
Sundance Air [Venezuela],255,180,200,210,SUV
Sundorph Aeronautical,255,180,30,50,SDF
Sundt Air,255,120,30,190,MDT
SunExpress,255,180,230,180,SXS
Sunjet Airlines,255,180,200,90,SUJ
Sunjet International Airlines,255,180,90,80,SJI
Sunline Airlines,255,90,0,120,JAM
Sunna Air Iceland,255,210,140,170,VOR
Sunrise Airlines,255,50,230,0,FXA
Sunsail,255,180,50,40,SFE
Sunset Aviation,255,210,230,130,VXN
Sunshine Air,255,180,130,70,SNH
Sunshine Air Tours,255,180,140,130,SON
Sunshine Express Airline,255,40,230,110,EXL
Sunstate Airlines,255,180,180,160,SSQ
Sunwest Airlines,255,180,180,190,SST
Sunwest Aviation,255,180,220,180,SWS
Sunwest Home Aviation,255,20,130,100,CNK
Sunworld International Airlines,255,180,220,80,SWI
Super Luza,255,180,110,250,SLZ
Superior Aviation,255,70,100,0,HKA
Superior Aviation Services,255,180,200,100,SUK
Superior International Airlines,255,180,180,80,SSI
Support Helicopter Force,255,180,70,50,SHF
Suramericana de Aviacio (Surca),255,180,200,20,SUC
Surinam Airways,255,180,110,120,SLM
Surrey & Kent Flying Club,255,180,200,170,SUR
Survey Udara (Penas),255,150,130,180,PNS
Svenska Direktflyg,255,70,180,210,HSV
Swazi Air Charter,255,70,220,100,HWK
Swazi Express Airways,255,180,220,230,SWX
Swedeways Air Lines,255,180,220,40,SWE
Swedish Airlines,255,20,50,110,CFL
Swedish Armed Forces,255,180,210,50,SVF
Swedish Civil Aviation Administration,255,20,10,130,CBN
Swedline Express,255,180,170,110,SRL
Swift Air [United States of America],255,180,220,160,SWQ
Swift Copters,255,220,50,20,WFC
Swiftair [Spain],255,180,220,190,SWT
Swiftair Cargo,255,180,20,110,SCL
Swiftlines,255,180,110,20,SLC
Swiss,255,180,220,170,SWR
Swiss (Regional Partners),255,180,220,170,SWRX
Swiss Air Force,255,180,200,80,SUI
Swiss Air-Ambulance,255,180,0,250,SAZ
Swiss Eagle,255,40,0,10,EAB
Swiss Government Flights,255,180,60,50,SGF
Swiss Jet,255,180,90,190,SJT
Swiss Wings,255,170,160,230,RQX
Swissboogie Parapro,255,180,220,10,SWB
Syncrude Canada,255,180,240,130,SYN
Syr Sunkary,255,180,10,120,SBM
Syrian Arab Airlines,255,180,240,170,SYR
Systec 2000,255,180,240,20,SYC
Szer-Bon RT,255,70,180,10,HSB
T Doble A Empresa de Transportes Aerecs Andahuaylas,255,190,40,0,TEA
TAAG - Linhas Aereas de Angola Airlines,255,30,190,0,DTA
Ta-Air Airline,255,80,170,50,IRF
TAB Express International,255,190,10,80,TBI
TABA Transportes Aereos Da Bacia Amazonica,255,190,0,10,TAB
TACA de Honduras,255,190,70,140,THO
TACA International Airlines,255,190,0,80,TAI
TACA International Airlines (Regional Partners),255,190,0,80,TAIX
Tadair,255,190,30,20,TDC
TAES (Tecnicas Aereas de Estudios Y Servicios),255,40,180,180,ESS
TAF Helicopters,255,70,40,190,HET
Taf-Linhas Aereas,255,190,180,30,TSD
TAG Aviation,255,50,150,60,FPG
TAG Aviation Ukraine,255,0,60,100,AGK
TAG Aviation USA,255,190,0,60,TAG
TAG City Air,255,190,40,200,TEU
TAG Farnborough Airport,255,50,10,140,FBO
Taguan Air Services,255,190,160,130,TQN
TAHIS - Transportes Aereos Hispanos,255,190,70,180,THS
Taino Airlines,255,190,80,130,TIN
Tajikair,255,190,90,100,TJK
Tajikistan Airlines,255,190,250,100,TZK
Tajikistan International Airlines,255,190,80,110,TIL
Tal Air Charters,255,90,40,110,JEL
Talair,255,190,0,110,TAL
TAM - Transportes Aereos del Mercosur,255,110,0,150,LAP
TAM Express,255,180,200,110,SUL
TAM Linhas Aeras,255,10,110,20,BLC
Tamara (Tana & Mara Aviation),255,180,0,40,SAE
Tamas Darida Enterprise,255,30,190,40,DTE
TAME Linea Aerea del Ecuador,255,190,0,40,TAE
TAMPA,255,190,150,0,TPA
Tanana Air Service,255,190,130,170,TNR
Tandem Aero,255,190,30,120,TDM
TAP - Air Portugal,255,190,0,150,TAP
TAP - Air Portugal (Regional Partners),255,190,0,150,TAPX
TAP - Transportes Aereos Presidente,255,190,150,40,TPE
Tapoavia,255,190,150,170,TPR
Tar Heel Aviation,255,190,70,20,THC
Tar Interpilot,255,190,150,110,TPL
Tara Air Line,255,80,170,170,IRR
Taraz Air,255,190,100,110,TKL
Taraz Wings,255,190,220,20,TWC
Tarmac Aviation,255,190,120,20,TMC
TAROM n Air Transport,255,170,140,190,ROT
TAS Aviation,255,170,120,180,RMS
TASA - Trabajos Aereos,255,190,60,40,TGE
Tasawi Air Services,255,190,220,80,TWI
Tashkent Aircraft Production,255,20,190,150,CTP
Tassili Airlines,255,30,190,70,DTH
TAT,255,190,10,190,TBT
Tatarstan,255,100,0,250,KAZ
Tatneftaero,255,190,130,50,TNF
Taunus Air,255,190,0,160,TAQ
Tauranga Aero Club,255,150,60,180,PGS
Tavaj Transportes Aereos Regulares,255,190,210,90,TVJ
Tavia - Taganrog Avia,255,190,60,170,TGR
Tavrey,255,190,210,170,TVR
Tavria-MAK,255,190,210,120,TVM
Taxi Aereo Cozatl,255,190,230,110,TXL
Taxi Aereo de Jimulco,255,90,120,110,JML
Taxi Aereo de Mexico,255,190,230,120,TXM
Taxi Aereo de Veracirliz,255,210,170,20,VRC
Taxi Aereo del Norte,255,230,130,170,XNR
Taxi Aereo Turistico,255,190,200,140,TUO
Taxirey,255,190,230,170,TXR
Taxis Aereos Caborca,255,190,10,140,TBO
Taxis Aereos Del Noroeste,255,190,130,40,TNE
Taxis Aereos Del Pacifico,255,190,150,50,TPF
Taxpa Chile,255,190,230,150,TXP
Tayflite,255,190,240,50,TYF
Tayside Aviation,255,190,50,240,TFY
Tbilaviamsheni,255,210,130,250,VNZ
TCB - Transportes Charter Do Brasil,255,190,20,90,TCJ
Tchad Airlines,255,190,20,30,TCD
TChad Airways the Land of Toumai,255,190,70,40,THE
TCI Skyking,255,180,100,80,SKI
TEA Cyprus,255,190,40,20,TEC
Team Transportes Aereos,255,190,80,120,TIM
Tech-Mont Helicopter Company,255,190,40,120,TEM
Tecnicas Fotograficas,255,190,40,50,TEF
Tehran Airline,255,190,70,170,THR
Telecommunication Authority,255,240,190,240,YTY
Teledyne Continental Motors,255,190,20,120,TCM
Telesis Transair,255,190,110,230,TLX
Telford Aviation,255,190,40,110,TEL
Telnic,255,30,140,190,DOT
Tempelhof Airways USA,255,190,40,70,TEH
Tempelhof Express Airlines,255,180,240,10,SYB
Temsco Helicopters,255,190,120,180,TMS
Tengeriyn Ulaach Shine,255,190,130,110,TNL
Tennessee Air National Guard 164th Airlift Group,255,190,130,60,TNG
Tennessee Airways,255,190,40,130,TEN
Tepavia-Trans Airline,255,190,40,190,TET
Terrain Sdp,255,180,30,190,SDT
Terrex Group,255,120,230,60,MXG
Territorial Airlines,255,190,40,170,TER
Tex Star Air Freight,255,190,230,250,TXZ
Texair Charter,255,190,230,0,TXA
Texas Air Charters,255,190,230,190,TXT
Texas Airlines,255,190,230,180,TXS
Texas Airways,255,20,220,190,CWT
Texas National Airlines,255,190,230,130,TXN
TG Aviation,255,190,60,20,TGC
Thai Aerospace Services ,255,40,60,150,EGP
Thai Air Cargo,255,190,20,60,TCG
Thai Airways International,255,190,70,0,THA
Thai Flying Helicopter Service,255,190,50,70,TFH
Thai Flying Service,255,190,50,190,TFT
The 955 Preservation Group,255,60,50,130,GFN
The Amiri Flight,255,10,0,70,BAH
The Army Aviation Heritage Foundation,255,110,40,60,LEG
The Atlantic Airline,255,0,220,0,AWA
The Black Magic Project,255,10,110,120,BLM
The Flightstar,255,50,180,170,FSR
The Flying Hospital,255,70,180,150,HSP
The Millen,255,170,90,120,RJM
The Mount Cook Group,255,130,250,120,NZM
Thomas Cook Airline,255,190,20,220,TCW
Thomas Cook Airlines UK,255,190,20,230,TCX
Thomson Airways,255,10,0,110,BAL
Thunder Airlines,255,190,70,200,THU
Thunderbird Tours,255,190,10,30,TBD
Thurston Aviation,255,190,70,60,THG
Thyrluthjonustan,255,80,70,180,IHS
Thyssen Krupp,255,10,110,80,BLI
Tibesti Air Libya,255,190,110,170,TLR
Tic Air,255,190,80,100,TIK
Tien-Shan,255,190,90,130,TJN
Tiffany Air Transport,255,190,80,50,TIF
Tiga-Air,255,190,80,60,TIG
Tigerfly,255,120,140,70,MOH
Tikal Jets,255,190,100,20,TKC
Timberline Air,255,190,120,170,TMR
Tiphook,255,10,140,230,BOX
Tiramavia,255,190,210,80,TVI
Titan,255,190,80,190,TIT
Titan Aero Airlines,255,170,190,190,RTT
Titan Airways,255,0,220,20,AWC
TLC Air,255,190,110,180,TLS
TMA,255,190,120,0,TMA
TNT Airways,255,190,0,240,TAY
TNT International Aviation,255,130,190,170,NTR
Tobago Express,255,190,10,230,TBX
Tobruk Air,255,190,140,10,TOB
Tol Air Services,255,190,140,110,TOL
Tomahawk Airways,255,190,120,100,TMK
Tomsk Production Aviation Amalgamation,255,190,180,100,TSK
Tomskneft,255,190,120,140,TMO
Top Air Havacilik Sanayi Ve Ticaret,255,190,140,150,TOP
Top Flight Air Service,255,20,70,40,CHE
Top Speed,255,190,150,30,TPD
Topair,255,190,150,80,TPI
Topcliffe FTU,255,190,140,50,TOF
Top-Fly,255,190,110,240,TLY
Toronto Airways,255,190,140,170,TOR
Total Linhas Aereas,255,190,190,110,TTL
Totavia - Aviation Information Services,255,190,140,190,TOT
Touraine Helicoptre,255,190,70,50,THF
Tower Air,255,190,140,220,TOW
Toyota Canada,255,190,140,240,TOY
Trabajos Aereos Vascongados,255,190,210,70,TVH
Trade Air,255,190,30,170,TDR
Tradewinds Airlines,255,190,30,230,TDX
Tradewinds Airways,255,80,100,0,IKA
Tradewinds Aviation,255,190,220,110,TWL
Trading Air Cargo,255,90,20,70,JCH
Traffic Management Corporation (TMC) Airlines,255,190,120,120,TMM
Tragsa,255,190,170,60,TRG
Tram SociEtE,255,190,120,160,TMQ
Tramson,255,190,170,170,TRR
Trans Africa Airways,255,190,50,170,TFR
Trans Air,255,120,200,80,MUI
Trans Air Benin,255,190,130,10,TNB
Trans Air Charter,255,190,170,20,TRC
Trans Air Congo,255,190,180,60,TSG
Trans Air Valeologia,255,210,110,60,VLG
Trans Air Welwitchia,255,190,220,220,TWW
Trans America,255,20,110,170,CLR
Trans America Airlines,255,190,210,0,TVA
Trans American Airlines - Trans Am,255,190,150,200,TPU
Trans Arabian Air Transport,255,190,170,190,TRT
Trans Atlantic Airlines,255,190,110,110,TLL
Trans Atlantis,255,110,190,0,LTA
Trans Colorado Airlines,255,190,20,40,TCE
Trans Continental Airlines,255,190,20,20,TCC
Trans Continental Airlines,255,190,20,130,TCN
Trans Guyana Airways,255,190,60,240,TGY
Trans Helicoptere Service,255,190,70,250,THZ
Trans International Airlines,255,190,80,0,TIA
Trans International Express,255,10,0,150,BAP
Trans Island Air,255,190,170,30,TRD
Trans Midwest Airlines,255,190,120,190,TMT
Trans North Turbo Air,255,190,130,190,TNT
Trans Reco,255,170,40,20,REC
Trans Sahara Air,255,180,10,90,SBJ
Trans Sahel,255,190,180,70,TSH
Trans Service Airlift,255,190,180,170,TSR
Trans Travel Airlines,255,190,170,160,TRQ
Trans Wing,255,190,220,60,TWG
Trans World Airlines,255,190,220,0,TWA
Trans World Express,255,170,10,30,RBD
TransAer,255,190,110,0,TLA
Transaero - Samara Airlines,255,190,180,110,TSL
Transaero Airlines,255,190,180,140,TSO
Transaero Express,255,190,230,40,TXE
Trans-African Airways,255,190,180,50,TSF
Transafrik International,255,190,50,100,TFK
Transair France,255,190,180,0,TSA
Transair Gabon,255,190,60,230,TGX
Transair International Linhas Aereas,255,190,130,80,TNI
Trans-Air Services,255,190,180,130,TSN
Transair Sweden,255,190,220,40,TWE
Trans-Air-Link,255,60,90,10,GJB
Transairways,255,190,220,120,TWM
Transalp Aviation,255,190,130,150,TNP
Transamazonica Colombia,255,190,0,250,TAZ
Transarabian Transportation Services,255,200,190,190,UTT
Trans-Asia,255,190,180,230,TSX
Transasia Airways,255,190,130,0,TNA
Trans-Atlantic Airlines,255,190,60,110,TGL
Transaustralian Air Express,255,0,200,20,AUC
Transavia,255,190,170,0,TRA
Transavia,255,190,170,210,TRV
Transaviabaltika,255,100,190,10,KTB
Transaviaexport Cargo Airline,255,190,230,20,TXC
Transaviaservice,255,50,130,210,FNV
Transaviation,255,190,210,190,TVT
Transavio,255,190,210,140,TVO
Transbrasil,255,190,10,0,TBA
Transcaraibes Air International,255,130,140,40,NOE
Transcarga,255,190,30,0,TDA
Transcarga International Airways,255,190,80,220,TIW
Transcaribe Colombia - Transporte Del Caribe,255,190,20,10,TCB
Transcolombiana de Aviacion,255,190,210,130,TVN
Transcontinental Air,255,190,20,70,TCH
Transcontinental Airlines,255,100,170,0,KRA
Transcontinental Sur,255,190,20,190,TCT
Transcorp Airways,255,190,20,150,TCP
Transeast Airlines,255,190,170,110,TRL
Trans-Eastern Airlines,255,190,170,40,TRE
Transest Air,255,0,10,180,ABS
Transeuropean Airlines,255,190,40,150,TEP
Trans-Florida Airlines,255,190,50,0,TFA
Transgulf Express,255,60,40,230,GEX
Trans-Kiev,255,100,20,0,KCA
Transmed Airlines,255,190,120,30,TMD
Transmeridian Airlines,255,190,170,250,TRZ
Transmile Air Services,255,190,180,40,TSE
Transpais Aereo,255,190,150,120,TPM
Transpax Expres,255,190,150,150,TPP
Transport Aerien de Mauritanie (TAM),255,190,170,120,TRM
Transport Aerien Ouest African,255,140,200,0,OUA
Transport Africa,255,190,50,250,TFZ
Transport Africa,255,190,110,50,TLF
Transport Facilitators,255,190,50,80,TFI
Transportacion Aerea Del Norte,255,190,150,130,TPN
Transportacion Aerea Mexicana,255,190,120,230,TMX
Transportaciones Y Servicios Aereos,255,190,190,170,TTR
Transportadora Fruyleg,255,50,170,200,FRU
Transport'air,255,190,180,80,TSI
Transporte Aereo Andino (TAAN),255,40,0,0,EAA
Transporte Aereo Dominicano,255,190,0,30,TAD
Transporte Aereo Dominicano (TRADO),255,190,30,140,TDO
Transporte Aereo Ernesto Saenz,255,190,250,40,TZE
Transporte Aereo Techico Ejecutivo,255,190,190,180,TTS
Transporte Ejecutivo Aereo,255,40,0,170,EAR
Transportes ABC,255,190,10,20,TBC
Transportes Aereos Belem Amazonia,255,10,40,110,BEL
Transportes Aereos Bolivianos (TAB),255,10,140,110,BOL
Transportes Aereos de Cabo Verde (TACV),255,190,20,210,TCV
Transportes Aereos de El Salvador de Cal,255,190,40,180,TES
